val_loss;acc;time;loss;val_acc
0.994444416629;0.000140400115595;2.636315;0.998611112436;0.000957333173538
0.999999966886;2.12766512636e-07;2.605117;0.999999983443;8.56391941878e-06
0.999074041843;2.34945086337e-10;2.620716;1.0;0.000110560809178
0.999999972405;1.86276360722e-09;2.761111;1.0;3.04425984855e-05
0.9962962623;7.15309843264e-11;2.745512;1.0;0.000292273613853
0.999999988962;3.9974767937e-16;2.729913;1.0;2.76784544797e-05
0.997222202796;6.98958022614e-10;2.667515;0.999999991722;0.000428761831067
0.998148122319;3.21718151939e-14;2.80791;0.999999991722;0.000167435184113
0.999999988962;1.77692501637e-06;2.605117;1.0;2.94947586628e-05
0.995370337257;3.6624579686e-08;2.745512;1.0;0.000677870168931
0.996296261196;1.21536378569e-06;2.683114;1.0;0.000411454260767
0.999074052881;0.000113384166089;2.683114;0.998611104157;0.000206328506738
0.999999972405;3.82233423491e-05;2.636315;1.0;7.87545383721e-05
0.998148138876;1.16864393262e-10;2.714313;0.999999983443;0.000318790408254
0.997222191758;1.14543381635e-07;2.761112;1.0;0.000305238252336
0.999999977924;4.6476373565e-12;2.620716;1.0;5.44188230009e-05
0.998148127838;8.92514105179e-08;2.667514;1.0;0.000227821173726
0.99537035271;1.29318187186e-09;2.761112;1.0;0.000526998463613
0.999074030806;6.69653171299e-06;2.745512;0.999999991722;0.000178026541678
0.999074047362;6.66894208768e-10;2.698713;1.0;0.00014505868727
0.997222202796;2.81229870526e-07;2.714313;0.999999991722;0.00038162264345
0.999999988962;8.46606423027e-05;2.51152;0.998611112436;5.4766822725e-05
0.997222191758;0.000231707984717;2.698713;0.998611112436;0.000295298955815
0.999074036324;2.20810060284e-06;2.761112;1.0;0.000227382662619
0.993518497105;1.55632620893e-13;2.558318;0.999999991722;0.000914578275129
0.999074030806;5.43842929804e-12;2.620716;1.0;0.000205771448385
0.999999988962;8.76092579326e-05;2.683114;0.998611112436;4.30335172507e-05
0.999999966886;7.85534548796e-05;2.745512;0.998611112436;3.67233491271e-08
0.992592556609;8.99611358778e-10;2.558318;1.0;0.00105330101907
0.997222213833;8.0287318666e-16;2.776711;1.0;0.000360086829696
0.998148116801;2.4561247754e-12;2.636315;1.0;0.000209674470942
0.9990740584;2.78918067028e-11;2.714313;1.0;0.000154019970619
0.999999972405;4.11245330179e-11;2.667514;1.0;2.50083982187e-05
0.999074047362;6.64614108176e-11;2.573918;1.0;0.000165465297558
0.999999961367;9.03385884764e-13;2.667514;0.999999991722;2.54549001273e-05
0.999999966886;1.92995287982e-11;2.729913;0.999999991722;3.59998173606e-06
0.985185171719;3.1246278688e-06;2.698713;1.0;0.00197560179438
0.997222202796;4.3421247808e-09;2.698714;0.999999991722;0.000368664337077
0.998148122319;6.53024302363e-08;2.667514;0.999999991722;0.000302789658598
acc;loss;time;val_loss;val_acc
0.0879629591687;0.14346032976;5.165;0.154166664928;0.0749999975993
0.0898148120139;0.15152859881;2.624;0.154166662859;0.0749999975993
0.0888888844185;0.151271709413;2.573;0.154071832697;0.0749999975993
0.0842592560997;0.151696613541;2.572;0.152777777364;0.0833333307463
0.0833333307118;0.15277777695;2.515;0.152777785642;0.0833333307463
0.0833333292976;0.152730063984;2.626;0.152777779433;0.0833333297115
0.0740740727633;0.152263360443;2.465;0.152777775294;0.0833333297115
0.0731481455473;0.151428672175;2.534;0.151157403986;0.0930555507334
0.0777777746596;0.152859637307;2.587;0.151157403986;0.0930555507334
0.0768518482714;0.150143565679;2.583;0.152777781089;0.0833333309533
0.0712962945302;0.152078021456;2.625;0.15277777902;0.0833333319881
0.0888888846945;0.147759972623;2.566;0.152777781089;0.0833333299185
0.0796296260906;0.148886289034;2.624;0.152777781089;0.0833333319881
0.0842592563066;0.148680718685;2.709;0.150842019253;0.0930555507334
0.0925925887983;0.146628778566;2.616;0.146449183838;0.0749999965645
0.110185180825;0.14410541041;2.65;0.151157408125;0.0930555507334
0.0851851825913;0.149632319532;2.595;0.152773225473;0.0833333299185
0.103703700696;0.145715031083;2.61;0.116235488405;0.176388880445
0.0861111093588;0.149833603314;2.651;0.150608169122;0.0930555507334
0.0944444410572;0.148424763922;2.662;0.144215115243;0.108333329567
0.113888885412;0.144190906926;2.608;0.152629839463;0.0833333299185
0.112037034636;0.144157846493;2.547;0.139090371215;0.16249999404
0.146296292267;0.138904660112;2.588;0.134396455354;0.158333331553
0.131481476404;0.140604422048;2.517;0.130031539748;0.176388880445
0.128703700999;0.141178623394;2.585;0.120113611842;0.213888881935
0.141666664707;0.138971156268;2.656;0.136453818737;0.176388878375
0.140740735387;0.139585347363;2.727;0.138043090287;0.158333331553
0.18240740302;0.132237632104;2.666;0.134584755533;0.158333329484
0.204629626815;0.126466963026;2.482;0.102767072825;0.320833327042
0.254629623007;0.115985216918;2.64;0.0904869505515;0.408333319757
0.317592580561;0.105230927881;2.531;0.090682292978;0.406944432192
0.334259251202;0.101409821875;2.629;0.0925652107431;0.408333323896
0.384259247669;0.0837351957129;2.622;0.0602430017251;0.324999987665
0.379629615832;0.0638467990276;2.532;0.0481223873794;0.568055533701
0.400925905892;0.0605787937012;2.479;0.0473188866551;0.562499973509
0.501851842359;0.0513091920013;2.521;0.0415576473913;0.583333298564
0.5546296123;0.0467205985139;2.53;0.0510978554893;0.593055519793
0.576851838165;0.0449246647595;2.633;0.0274885895972;0.769444392787
0.676851834412;0.0364683026931;2.672;0.0296705030422;0.763888859087
0.679629619475;0.0355622315503;2.606;0.0337390028872;0.699999963244
0.742592597449;0.0275976501267;2.553;0.0141664492742;0.980555564165
0.724999986313;0.0301799055327;2.534;0.0167873149427;0.844444448749
0.803703688913;0.0216015513503;2.595;0.0166746396054;0.879166670971
0.805555548933;0.0224970686249;2.573;0.0085072129732;0.936111153828
0.878703710106;0.0129134388882;2.605;0.0035711316547;0.998611104157
0.835185179004;0.0191282766906;2.586;0.011106788724;0.925000021855
0.882407404758;0.0131933601159;2.544;0.00465954415914;0.987500003643
0.875925940496;0.0146561110202;2.53;0.000771902213779;0.999999991722
0.841666664238;0.0178143269796;2.604;0.00101382378812;1.0
0.94074076966;0.00755190889834;2.605;0.000552462390867;0.998611112436
0.867592604072;0.0151429998481;2.519;0.000574261889495;1.0
0.92222224783;0.00863375906246;2.632;0.00308110812976;0.968055577742
0.938888882045;0.00740231696896;2.538;0.0026885169597;0.994444441464
0.844444472481;0.019523900718;2.589;0.000768037242273;0.998611095879
0.946296332059;0.0066105647323;2.511;0.000475705900196;0.998611104157
0.952777807359;0.00644521425582;2.629;6.06342749355e-05;0.999999983443
0.849074103214;0.0182015813318;2.555;0.000106676036669;0.999999991722
0.951851876797;0.00636483045485;2.568;3.58321913407e-05;1.0
0.962962970689;0.00501630526398;2.577;4.1076551775e-05;0.999999991722
0.959259289282;0.00552587292623;2.733;0.0256453945508;0.808333329029
0.929629642654;0.00920072118579;2.64;0.000189249737919;0.998611112436
0.962037052269;0.00505074938;2.478;0.0002463943365;0.998611104157
0.862037042777;0.017125779709;2.652;0.00018335057305;0.998611112436
0.962962977312;0.00467033848097;2.714;0.000103256607594;1.0
0.964814837332;0.00483387228127;2.644;0.000175651869419;0.998611104157
0.962962982831;0.00468987849955;2.54;0.000265399505426;0.998611095879
0.914814825411;0.0111079883624;2.675;0.000457275580629;0.999999991722
0.94907409615;0.00559778076045;2.624;1.23150253854e-05;0.999999991722
0.966666688522;0.00391643861399;2.552;8.58966872702e-06;0.999999975165
0.961111137161;0.00461067774557;2.617;0.00045359463992;0.999999991722
0.918518536621;0.00989320852225;2.544;0.00028190565859;0.998611104157
0.974074076723;0.00367482518346;2.67;9.43465877307e-05;0.998611104157
0.974074077827;0.0034135262594;2.55;6.21770664364e-05;1.0
0.973148163822;0.00361652966778;2.559;0.00184896583707;0.988888891207
0.920370386706;0.0107145314536;2.593;0.00012247936331;0.998611104157
0.976851873928;0.00303360217044;2.607;3.16880915456e-05;0.999999991722
0.921296313957;0.00925790272325;2.433;0.00400596772346;0.969444448749
0.95648151305;0.0049800298789;2.563;1.82453357985e-05;1.0
