loss;time;val_loss;val_acc;acc
0.151504628567;2.72995;0.154687502732;0.0718749983159;0.0909722201112
0.151504628981;2.792353;0.154687502732;0.0718749975398;0.090972218766
0.15150463312;2.701751;0.154687504284;0.0718749975398;0.0909722176018
0.151504631051;2.77595;0.15468750118;0.0718749983159;0.0909722185073
0.151504631051;2.654152;0.154687499627;0.0718749983159;0.0909722198525
0.15150463312;2.762749;0.15468750118;0.071874999092;0.0909722183521
0.151504631051;2.739353;0.154687504284;0.0718749983159;0.090972218766
0.151504628981;2.718751;0.154687499627;0.0718749975398;0.0909722204734
0.151504632086;2.702151;0.154687499627;0.0718749983159;0.0909722190247
0.15150463519;2.674759;0.15468750118;0.0718749983159;0.0909722198525
0.151504631051;2.657151;0.15468750118;0.0718749983159;0.0909722190247
0.151504630016;2.778157;0.15468750118;0.0718749975398;0.0909722196714
0.151504631051;2.755151;0.154687502732;0.0718749983159;0.090972219361
0.151504631051;2.691753;0.15468750118;0.0718749975398;0.0909722192834
0.151504630016;2.740552;0.15468750118;0.0718749975398;0.090972218766
0.151504633534;2.77895;0.154687505836;0.0718749975398;0.090972218171
0.151504634155;2.692152;0.154687504284;0.0718749983159;0.0909722186625
0.151504636225;2.703955;0.154687502732;0.0718749975398;0.0909722201888
0.15150463312;2.818947;0.15468750118;0.0718749975398;0.0909722187142
0.151504634155;2.782756;0.154687504284;0.071874999092;0.0909722190764
0.151504631051;2.790552;0.154687504284;0.0718749975398;0.0909722191282
0.151504631051;2.865953;0.154687505836;0.0718749975398;0.0909722190247
0.15150463519;2.764751;0.154687504284;0.0718749983159;0.0909722197232
0.151504630016;2.728156;0.154687498075;0.0718749975398;0.0909722157651
0.15150463519;2.680353;0.154687498075;0.0718749983159;0.0909722195938
0.151504631672;2.785154;0.154687499627;0.0718749983159;0.0909722193869
0.151504631051;2.78595;0.154687502732;0.0718749983159;0.0909722195938
0.151504632086;2.719157;0.15468750118;0.071874999092;0.0909722199043
0.15150463312;2.696154;0.154687502732;0.0718749975398;0.090972219749
0.151504628981;2.742753;0.15468750118;0.071874999092;0.090972218766
0.151504631051;2.66755;0.154687499627;0.0718749975398;0.0909722166446
0.151504630016;2.667154;0.15468750118;0.0718749983159;0.0909722188695
0.151504630016;2.714149;0.154687502732;0.0718749983159;0.0909722190247
0.151504632499;2.688753;0.154687504284;0.0718749975398;0.0909722182486
0.151504630016;2.709552;0.154687504284;0.0718749983159;0.0909722194903
0.151504628981;2.697152;0.154687505836;0.0718749983159;0.0909722199043
0.151504634155;2.751348;0.154687499627;0.0718749975398;0.090972218559
0.15150463043;2.743751;0.154687505836;0.0718749967637;0.090972218766
0.151504630016;2.725552;0.15468750118;0.0718749975398;0.0909722200595
0.151504634155;2.730149;0.154687498075;0.0718749975398;0.0909722172138
0.15150463312;2.781348;0.154687499627;0.0718749983159;0.0909722200077
0.151504631051;2.694549;0.15468750118;0.071874999092;0.0909722183521
0.151504632086;2.751147;0.15468750118;0.0718749975398;0.0909722199043
0.151504631051;2.763552;0.15468750118;0.0718749983159;0.0909722182486
0.151504630016;2.791751;0.15468750118;0.071874999092;0.0909722182486
0.151504631051;2.723154;0.154687504284;0.0718749983159;0.0909722175242
0.151504632086;2.68195;0.154687502732;0.0718749983159;0.0909722187142
0.15150463312;2.719151;0.154687502732;0.0718749983159;0.090972219749
0.151504631051;2.77195;0.154687502732;0.0718749983159;0.0909722210943
0.151504630016;2.84295;0.154687499627;0.071874999092;0.0909722185073
0.151504631051;2.678353;0.15468750118;0.071874999092;0.0909722189729
0.151504630016;2.654346;0.154687502732;0.071874999092;0.0909722198525
0.151504634155;2.793751;0.154687499627;0.0718749975398;0.0909722191282
0.151504632706;2.789552;0.154687505836;0.0718749983159;0.0909722181451
